bill_id,bill_number,title,description,status,status_date,session_id,state_id,state,body_id,current_body_id,subjects,texts,full_text,processed_text
1665218,S02003,Establishes a chief sustainability officer to coordinate efforts across state agencies and other state government entities to address climate change mitigation and climate sustainability efforts.,Establishes a chief sustainability officer to coordinate efforts across state agencies and other state government entities to address climate change mitigation and climate sustainability efforts.,1,2023-01-18,2031,32,NY,74,74,[],"[{'doc_id': 2647006, 'date': '2023-01-18', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/S02003/id/2647006', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=S02003&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#S02003', 'text_size': 7409, 'text_hash': '5a3d39f458e87bf7709489105a18f425', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2954868, 'date': '2023-01-18', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/S02003/id/2954868', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=S02003&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#S02003A', 'text_size': 7922, 'text_hash': '86df7a9493ff8e57b96abe46e3c871a0', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",establishes a chief sustainability officer to coordinate efforts across state agencies and other state government entities to address climate change mitigation and climate sustainability efforts  establishes a chief sustainability officer to coordinate efforts across state agencies and other state government entities to address climate change mitigation and climate sustainability efforts ,establishes chief sustainability officer coordinate effort across state agency state government entity address climate change mitigation climate sustainability effort establishes chief sustainability officer coordinate effort across state agency state government entity address climate change mitigation climate sustainability effort
1641049,S00239,"Enacts the ""New York open water data act""; directs certain agencies, under the leadership of conveners, to identify and integrate key water data sets; provides duties and an annual plan for data to be researched and reported.","Enacts the ""New York open water data act""; directs certain agencies, under the leadership of conveners, to identify and integrate key water data sets; provides duties and an annual plan for data to be researched and reported.",2,2023-06-06,2031,32,NY,74,74,[],"[{'doc_id': 2621347, 'date': '2023-01-04', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/S00239/id/2621347', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=S00239&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#S00239', 'text_size': 5663, 'text_hash': '71b09ea91c7bd6ced4f7b20786092919', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2779386, 'date': '2023-01-04', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/S00239/id/2779386', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=S00239&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#S00239A', 'text_size': 6816, 'text_hash': 'f324fab02938fedf59d9108573343dc2', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2810196, 'date': '2023-01-04', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/S00239/id/2810196', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=S00239&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#S00239B', 'text_size': 7485, 'text_hash': '668a748a018e0170bd4d45b8ed246037', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2815155, 'date': '2023-01-04', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/S00239/id/2815155', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=S00239&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#S00239C', 'text_size': 7691, 'text_hash': 'c1a1f1d54c4d61655c84660a9aee45e7', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2871849, 'date': '2023-01-04', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/S00239/id/2871849', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=S00239&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#S00239D', 'text_size': 8169, 'text_hash': 'd956b4d73b99a1a4548cedf70d54b41b', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2976273, 'date': '2023-01-04', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/S00239/id/2976273', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=S00239&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#S00239E', 'text_size': 9200, 'text_hash': '5a1c6295181d5d53c5fb1280d0bc2cfb', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",enacts the  new york open water data act   directs certain agencies  under the leadership of conveners  to identify and integrate key water data sets  provides duties and an annual plan for data to be researched and reported  enacts the  new york open water data act   directs certain agencies  under the leadership of conveners  to identify and integrate key water data sets  provides duties and an annual plan for data to be researched and reported ,enacts new york open water data act directs certain agency leadership convener identify integrate key water data set provides duty annual plan data researched reported enacts new york open water data act directs certain agency leadership convener identify integrate key water data set provides duty annual plan data researched reported
1721077,A04998,"Establishes the university of the state of New York environmental sustainability office to lead the coordination, planning and implementation of policies, programs, and processes to fulfill the university's sustainability obligations and targets cohesively, across all university campuses, and at the system level.","Establishes the university of the state of New York environmental sustainability office to lead the coordination, planning and implementation of policies, programs, and processes to fulfill the university's sustainability obligations and targets cohesively, across all university campuses, and at the system level.",1,2023-02-27,2031,32,NY,73,73,[],"[{'doc_id': 2720415, 'date': '2023-02-27', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/A04998/id/2720415', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=A04998&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#A04998', 'text_size': 7006, 'text_hash': '1febe28f4d6d5c55e8158a91411ac096', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",establishes the university of the state of new york environmental sustainability office to lead the coordination  planning and implementation of policies  programs  and processes to fulfill the university s sustainability obligations and targets cohesively  across all university campuses  and at the system level  establishes the university of the state of new york environmental sustainability office to lead the coordination  planning and implementation of policies  programs  and processes to fulfill the university s sustainability obligations and targets cohesively  across all university campuses  and at the system level ,establishes university state new york environmental sustainability office lead coordination planning implementation policy program process fulfill university sustainability obligation target cohesively across university campus system level establishes university state new york environmental sustainability office lead coordination planning implementation policy program process fulfill university sustainability obligation target cohesively across university campus system level
1774738,A07893,Requires the trustees of The State University of New York to develop a SUNY-wide zero waste action plan.,Requires the trustees of The State University of New York to develop a SUNY-wide zero waste action plan.,1,2023-07-19,2031,32,NY,73,73,[],"[{'doc_id': 2834688, 'date': '2023-07-19', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/A07893/id/2834688', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=A07893&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#A07893', 'text_size': 5393, 'text_hash': '251c45984736e092f857afa14f59201a', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",requires the trustees of the state university of new york to develop a suny wide zero waste action plan  requires the trustees of the state university of new york to develop a suny wide zero waste action plan ,requires trustee state university new york develop suny wide zero waste action plan requires trustee state university new york develop suny wide zero waste action plan
1672611,S02438,"Enacts the ""New York state healthy and green procurement act"".","Enacts the ""New York state healthy and green procurement act"".",1,2023-01-20,2031,32,NY,74,74,[],"[{'doc_id': 2654787, 'date': '2023-01-20', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/S02438/id/2654787', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=S02438&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#S02438', 'text_size': 50381, 'text_hash': 'a753b01e58eb6fce2e85928cac620dd1', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",enacts the  new york state healthy and green procurement act   enacts the  new york state healthy and green procurement act  ,enacts new york state healthy green procurement act enacts new york state healthy green procurement act
1721050,A04931,"Directs state agencies to adopt a sustainability and decarbonization program; establishes a GreenNY council which will develop sustainable procurement specifications, issue operational directives and guidance for construction, issue a waste diversion plan template for agencies and provide agencies with information on reducing use of toxic substances; requires agencies to reduce greenhouse gas emissions.","Directs state agencies to adopt a sustainability and decarbonization program; establishes a GreenNY council which will develop sustainable procurement specifications, issue operational directives and guidance for construction, issue a waste diversion plan template for agencies and provide agencies with information on reducing use of toxic substances; requires agencies to reduce greenhouse gas emissions.",1,2023-02-27,2031,32,NY,73,73,[],"[{'doc_id': 2718483, 'date': '2023-02-27', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/A04931/id/2718483', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=A04931&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#A04931', 'text_size': 17138, 'text_hash': 'd6da08ce2770a6ebef31df3d1a3de573', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2804953, 'date': '2023-02-27', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/A04931/id/2804953', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=A04931&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#A04931A', 'text_size': 33724, 'text_hash': 'b39bc67aeb9fe02f4f083c52b3f93b8e', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",directs state agencies to adopt a sustainability and decarbonization program  establishes a greenny council which will develop sustainable procurement specifications  issue operational directives and guidance for construction  issue a waste diversion plan template for agencies and provide agencies with information on reducing use of toxic substances  requires agencies to reduce greenhouse gas emissions  directs state agencies to adopt a sustainability and decarbonization program  establishes a greenny council which will develop sustainable procurement specifications  issue operational directives and guidance for construction  issue a waste diversion plan template for agencies and provide agencies with information on reducing use of toxic substances  requires agencies to reduce greenhouse gas emissions ,directs state agency adopt sustainability decarbonization program establishes greenny council develop sustainable procurement specification issue operational directive guidance construction issue waste diversion plan template agency provide agency information reducing use toxic substance requires agency reduce greenhouse gas emission directs state agency adopt sustainability decarbonization program establishes greenny council develop sustainable procurement specification issue operational directive guidance construction issue waste diversion plan template agency provide agency information reducing use toxic substance requires agency reduce greenhouse gas emission
1684104,S03063,Enacts the tobacco product waste reduction act prohibiting the sale or offering for sale of cigarettes utilizing single-use filters and single-use electronic cigarettes.,Enacts the tobacco product waste reduction act prohibiting the sale or offering for sale of cigarettes utilizing single-use filters and single-use electronic cigarettes.,1,2023-01-27,2031,32,NY,74,74,[],"[{'doc_id': 2667517, 'date': '2023-01-27', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/S03063/id/2667517', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=S03063&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#S03063', 'text_size': 13352, 'text_hash': '74292e30f46d4c0be0bfc559660894a8', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",enacts the tobacco product waste reduction act prohibiting the sale or offering for sale of cigarettes utilizing single use filters and single use electronic cigarettes  enacts the tobacco product waste reduction act prohibiting the sale or offering for sale of cigarettes utilizing single use filters and single use electronic cigarettes ,enacts tobacco product waste reduction act prohibiting sale offering sale cigarette utilizing single use filter single use electronic cigarette enacts tobacco product waste reduction act prohibiting sale offering sale cigarette utilizing single use filter single use electronic cigarette
1768262,A07546,Requires the commissioner of health to develop a sustainability plan for the state university of New York downstate medical center; provides that such sustainability plan shall not limit or alter the rights of employees pursuant to a collective bargaining agreement.,Requires the commissioner of health to develop a sustainability plan for the state university of New York downstate medical center; provides that such sustainability plan shall not limit or alter the rights of employees pursuant to a collective bargaining agreement.,1,2023-05-25,2031,32,NY,73,73,[],"[{'doc_id': 2817985, 'date': '2023-05-25', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/A07546/id/2817985', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=A07546&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#A07546', 'text_size': 11293, 'text_hash': '7abcba90963a46db0de7683b265d0abc', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2947284, 'date': '2023-05-25', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/A07546/id/2947284', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=A07546&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#A07546A', 'text_size': 11573, 'text_hash': '4ec60db07b1b5d313d0518e3978db3a6', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",requires the commissioner of health to develop a sustainability plan for the state university of new york downstate medical center  provides that such sustainability plan shall not limit or alter the rights of employees pursuant to a collective bargaining agreement  requires the commissioner of health to develop a sustainability plan for the state university of new york downstate medical center  provides that such sustainability plan shall not limit or alter the rights of employees pursuant to a collective bargaining agreement ,requires commissioner health develop sustainability plan state university new york downstate medical center provides sustainability plan shall limit alter right employee pursuant collective bargaining agreement requires commissioner health develop sustainability plan state university new york downstate medical center provides sustainability plan shall limit alter right employee pursuant collective bargaining agreement
1662386,S01941,Defines blighted properties and areas.,Defines blighted properties and areas.,1,2023-01-17,2031,32,NY,74,74,[],"[{'doc_id': 2644191, 'date': '2023-01-17', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/S01941/id/2644191', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=S01941&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#S01941', 'text_size': 48662, 'text_hash': 'a156ed256f8da650b8c55247baa14b8c', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",defines blighted properties and areas  defines blighted properties and areas ,defines blighted property area defines blighted property area
1643769,J00090,"Memorializing Governor Kathy Hochul to proclaim April 1-7, 2023, as Testicular Cancer Awareness Week in the State of New York","Memorializing Governor Kathy Hochul to proclaim April 1-7, 2023, as Testicular Cancer Awareness Week in the State of New York",4,2023-01-10,2031,32,NY,74,74,[],"[{'doc_id': 2623974, 'date': '0000-00-00', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/NY/text/J00090/id/2623974', 'state_link': 'https://assembly.state.ny.us/leg/?default_fld=&bn=J00090&term=2023&Summary=Y&Actions=Y&Text=Y&Committee%26nbspVotes=Y&Floor%26nbspVotes=Y#J00090', 'text_size': 2794, 'text_hash': 'fc3e0cdf0cbcb06084f26cac460de2f7', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",memorializing governor kathy hochul to proclaim april 1 7  2023  as testicular cancer awareness week in the state of new york memorializing governor kathy hochul to proclaim april 1 7  2023  as testicular cancer awareness week in the state of new york,memorializing governor kathy hochul proclaim april 1 7 2023 testicular cancer awareness week state new york memorializing governor kathy hochul proclaim april 1 7 2023 testicular cancer awareness week state new york
1756584,H752,Medical Equipment Right to Repair Act,Medical Equipment Right to Repair Act,1,2023-04-18,2032,33,NC,75,75,"[{'subject_id': 342280, 'subject_name': 'Commerce'}, {'subject_id': 342111, 'subject_name': 'Health Services'}, {'subject_id': 342321, 'subject_name': 'Manufacturing'}, {'subject_id': 342116, 'subject_name': 'Public'}, {'subject_id': 347909, 'subject_name': 'Medical Equipment'}]","[{'doc_id': 2783260, 'date': '2023-04-18', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/NC/text/H752/id/2783260', 'state_link': 'https://www.ncleg.gov/Sessions/2023/Bills/House/PDF/H752v0.pdf', 'text_size': 90869, 'text_hash': 'b7a23c2689d03134827128fe62e9321f', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2785156, 'date': '2023-04-19', 'type': 'Amended', 'type_id': 3, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/NC/text/H752/id/2785156', 'state_link': 'https://www.ncleg.gov/Sessions/2023/Bills/House/PDF/H752v1.pdf', 'text_size': 140127, 'text_hash': '35f58bfb0c52a1d1df5c551177ab4807', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",medical equipment right to repair act medical equipment right to repair act,medical equipment right repair act medical equipment right repair act
1723250,SB73,Enact the Digital Fair Repair Act,"To enact sections 1350.01, 1350.011, 1350.02, 1350.03, 1350.04, and 1350.05 of the Revised Code to enact the Digital Fair Repair Act.",1,2023-02-28,2033,35,OH,6,6,"[{'subject_id': 82934, 'subject_name': 'Commerce'}, {'subject_id': 367441, 'subject_name': 'Senate Financial Institutions and Technology Committee'}]","[{'doc_id': 2721791, 'date': '2023-03-01', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/OH/text/SB73/id/2721791', 'state_link': 'https://search-prod.lis.state.oh.us/solarapi/v1/general_assembly_135/bills/sb73/IN/00/sb73_00_IN?format=pdf', 'text_size': 79478, 'text_hash': 'e668f9de7f72dd712cebea6b77a4d743', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",enact the digital fair repair act to enact sections 1350 01  1350 011  1350 02  1350 03  1350 04  and 1350 05 of the revised code to enact the digital fair repair act ,enact digital fair repair act enact section 1350 01 1350 011 1350 02 1350 03 1350 04 1350 05 revised code enact digital fair repair act
